NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,country_url,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
Georgia,GEO,67.0206035860788,17.83,3,8,NA,On track,Off course,countries/geo,56,3,18.60327524125576,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,11
Georgia,GEO,67.0206035860788,79.27083333333333,3,9,NA,On track,Leading,countries/geo,56,3,79.59299401690562,3,Responsibility and sustainability,9,DTI Index,1,11
Georgia,GEO,67.0206035860788,92.07638264717681,4,10,NA,On track,Leading,countries/geo,56,3,90.65735648377014,4,Trust and resilience,10,Global Cybersecurity Index,1,11
Georgia,GEO,67.0206035860788,47,4,11,NA,On track,Off course,countries/geo,56,3,48.461112167686224,4,Trust and resilience,11,Overall Resilience,1,11
Georgia,GEO,67.0206035860788,74.35,4,12,NA,On track,On track,countries/geo,56,3,72.64883206635713,4,Trust and resilience,12,Accountability Index,1,11
Germany,DEU,79.4435678152186,87.8,1,1,NA,Leading,Leading,countries/deu,57,3,86.20859033353626,1,Connectivity and infrastructure,1,ICT Development Index,2,11
Germany,DEU,79.4435678152186,100,1,2,NA,Leading,Leading,countries/deu,57,3,100.4036356266588,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,11
Germany,DEU,79.4435678152186,73.54361922844376,1,3,NA,Leading,On track,countries/deu,57,3,74.45993715236958,1,Connectivity and infrastructure,3,Network Readiness Index,2,11
Germany,DEU,79.4435678152186,77,2,4,NA,Leading,On track,countries/deu,57,3,78.50982888694853,2,Rights and freedoms,4,Freedom on the Net,2,11
Germany,DEU,79.4435678152186,95,2,5,NA,Leading,Leading,countries/deu,57,3,94.68644338473678,2,Rights and freedoms,5,Freedom in the World,2,11
Germany,DEU,79.4435678152186,83.42878462787169,2,6,NA,Leading,Leading,countries/deu,57,3,83.28259997762191,2,Rights and freedoms,6,Rule of Law Index,2,11
Germany,DEU,79.4435678152186,21.29277566539924,3,7,NA,Leading,Off course,countries/deu,57,3,21.847273933690595,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,11
Germany,DEU,79.4435678152186,82.77,3,8,NA,Leading,Leading,countries/deu,57,3,84.14275823205709,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,11
Germany,DEU,79.4435678152186,78.95833333333333,3,9,NA,Leading,On track,countries/deu,57,3,78.85769840454061,3,Responsibility and sustainability,9,DTI Index,2,11
Germany,DEU,79.4435678152186,97.85430092757599,4,10,NA,Leading,Leading,countries/deu,57,3,96.35607434550332,4,Trust and resilience,10,Global Cybersecurity Index,2,11
Germany,DEU,79.4435678152186,60,4,11,NA,Leading,Getting on track,countries/deu,57,3,58.15028359182179,4,Trust and resilience,11,Overall Resilience,2,11
Germany,DEU,79.4435678152186,95.675,4,12,NA,Leading,Leading,countries/deu,57,3,93.88237032126635,4,Trust and resilience,12,Accountability Index,2,11
Ghana,GHA,66.7143272268587,66.2,1,1,NA,On track,On track,countries/gha,58,3,65.29770001564175,1,Connectivity and infrastructure,1,ICT Development Index,3,11
Ghana,GHA,66.7143272268587,100,1,2,NA,On track,Leading,countries/gha,58,3,98.14985685795546,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,11
Ghana,GHA,66.7143272268587,43.95003293531531,1,3,NA,On track,Off course,countries/gha,58,3,45.70909709746534,1,Connectivity and infrastructure,3,Network Readiness Index,3,11
Ghana,GHA,66.7143272268587,65,2,4,NA,On track,Getting on track,countries/gha,58,3,66.80365636013448,2,Rights and freedoms,4,Freedom on the Net,3,11
Ghana,GHA,66.7143272268587,80,2,5,NA,On track,Leading,countries/gha,58,3,79.73560190014541,2,Rights and freedoms,5,Freedom in the World,3,11
Ghana,GHA,66.7143272268587,54.75778643934084,2,6,NA,On track,Getting on track,countries/gha,58,3,52.94241060556872,2,Rights and freedoms,6,Rule of Law Index,3,11
Ghana,GHA,66.7143272268587,93.5361216730038,3,7,NA,On track,Leading,countries/gha,58,3,91.88332762667633,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,11
Ghana,GHA,66.7143272268587,6.26,3,8,NA,On track,Off course,countries/gha,58,3,6.207206842713058,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,11
Ghana,GHA,66.7143272268587,76.14583333333333,3,9,NA,On track,On track,countries/gha,58,3,75.57774377365907,3,Responsibility and sustainability,9,DTI Index,3,11
Ghana,GHA,66.7143272268587,99.27215234131114,4,10,NA,On track,Leading,countries/gha,58,3,98.0053915440713,4,Trust and resilience,10,Global Cybersecurity Index,3,11
Ghana,GHA,66.7143272268587,36,4,11,NA,On track,Off course,countries/gha,58,3,35.28604188840836,4,Trust and resilience,11,Overall Resilience,3,11
Ghana,GHA,66.7143272268587,79.45,4,12,NA,On track,Leading,countries/gha,58,3,77.52270236033947,4,Trust and resilience,12,Accountability Index,3,11
Greece,GRC,70.0232631440672,86.5,1,1,NA,On track,Leading,countries/grc,59,3,88.49603406060487,1,Connectivity and infrastructure,1,ICT Development Index,4,11
Greece,GRC,70.0232631440672,100,1,2,NA,On track,Leading,countries/grc,59,3,100.67692554276437,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,11
Greece,GRC,70.0232631440672,52.89643868333848,1,3,NA,On track,Getting on track,countries/grc,59,3,53.07923373109849,1,Connectivity and infrastructure,3,Network Readiness Index,4,11
Greece,GRC,70.0232631440672,NA,2,4,NA,On track,NA,countries/grc,59,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,11
Greece,GRC,70.0232631440672,85,2,5,NA,On track,Leading,countries/grc,59,3,84.44945224467665,2,Rights and freedoms,5,Freedom in the World,4,11
Greece,GRC,70.0232631440672,60.17106297476307,2,6,NA,On track,Getting on track,countries/grc,59,3,59.420131981876644,2,Rights and freedoms,6,Rule of Law Index,4,11
Greece,GRC,70.0232631440672,31.17870722433459,3,7,NA,On track,Off course,countries/grc,59,3,32.49485797995608,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,11
Greece,GRC,70.0232631440672,35.86,3,8,NA,On track,Off course,countries/grc,59,3,35.91339284148067,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,11
Greece,GRC,70.0232631440672,82.08333333333333,3,9,NA,On track,Leading,countries/grc,59,3,80.85888609507431,3,Responsibility and sustainability,9,DTI Index,4,11
Greece,GRC,70.0232631440672,97.1913523689705,4,10,NA,On track,Leading,countries/grc,59,3,98.5817840012583,4,Trust and resilience,10,Global Cybersecurity Index,4,11
Greece,GRC,70.0232631440672,58,4,11,NA,On track,Getting on track,countries/grc,59,3,56.517183838412166,4,Trust and resilience,11,Overall Resilience,4,11
Greece,GRC,70.0232631440672,81.375,4,12,NA,On track,Leading,countries/grc,59,3,79.93311495427042,4,Trust and resilience,12,Accountability Index,4,11
Guatemala,GTM,52.4160489304026,51.7,1,1,NA,Getting on track,Getting on track,countries/gtm,60,3,50.40366695802659,1,Connectivity and infrastructure,1,ICT Development Index,0,12
Guatemala,GTM,52.4160489304026,100,1,2,NA,Getting on track,Leading,countries/gtm,60,3,101.06670904252678,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,12
Guatemala,GTM,52.4160489304026,36.51726480590266,1,3,NA,Getting on track,Off course,countries/gtm,60,3,35.70065026654017,1,Connectivity and infrastructure,3,Network Readiness Index,0,12
Guatemala,GTM,52.4160489304026,NA,2,4,NA,Getting on track,NA,countries/gtm,60,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,12
Guatemala,GTM,52.4160489304026,48,2,5,NA,Getting on track,Off course,countries/gtm,60,3,46.84691787417978,2,Rights and freedoms,5,Freedom in the World,0,12
Guatemala,GTM,52.4160489304026,44.33956555552581,2,6,NA,Getting on track,Off course,countries/gtm,60,3,44.831952310128,2,Rights and freedoms,6,Rule of Law Index,0,12
Guatemala,GTM,52.4160489304026,82.12927756653993,3,7,NA,Getting on track,Leading,countries/gtm,60,3,81.35871655596314,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,12
Guatemala,GTM,52.4160489304026,1.42,3,8,NA,Getting on track,Off course,countries/gtm,60,3,1.085588186122477,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,12
Guatemala,GTM,52.4160489304026,67.8125,3,9,NA,Getting on track,On track,countries/gtm,60,3,65.84632414858788,3,Responsibility and sustainability,9,DTI Index,0,12
Guatemala,GTM,52.4160489304026,39.98293030646048,4,10,NA,Getting on track,Off course,countries/gtm,60,3,40.79610932071112,4,Trust and resilience,10,Global Cybersecurity Index,0,12
Guatemala,GTM,52.4160489304026,40,4,11,NA,Getting on track,Off course,countries/gtm,60,3,39.96914387866855,4,Trust and resilience,11,Overall Resilience,0,12
Guatemala,GTM,52.4160489304026,64.675,4,12,NA,Getting on track,Getting on track,countries/gtm,60,3,65.19825438894331,4,Trust and resilience,12,Accountability Index,0,12
Guinea,GIN,42.9783328863321,NA,1,1,NA,Off course,NA,countries/gin,61,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,1,12
Guinea,GIN,42.9783328863321,33.599656821966065,1,2,NA,Off course,Off course,countries/gin,61,3,33.88580881598581,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,12
Guinea,GIN,42.9783328863321,NA,1,3,NA,Off course,NA,countries/gin,61,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,1,12
Guinea,GIN,42.9783328863321,NA,2,4,NA,Off course,NA,countries/gin,61,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,12
Guinea,GIN,42.9783328863321,30,2,5,NA,Off course,Off course,countries/gin,61,3,28.634349208325148,2,Rights and freedoms,5,Freedom in the World,1,12
Guinea,GIN,42.9783328863321,41.07994494233924,2,6,NA,Off course,Off course,countries/gin,61,3,40.56158536784994,2,Rights and freedoms,6,Rule of Law Index,1,12
Guinea,GIN,42.9783328863321,98.09885931558935,3,7,NA,Off course,Leading,countries/gin,61,3,96.45926718305824,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,12
Guinea,GIN,42.9783328863321,0.71,3,8,NA,Off course,Off course,countries/gin,61,3,-1.031417970508337,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,12
Guinea,GIN,42.9783328863321,52.916666666666664,3,9,NA,Off course,Getting on track,countries/gin,61,3,52.19939724511156,3,Responsibility and sustainability,9,DTI Index,1,12
Guinea,GIN,42.9783328863321,56.549868230427755,4,10,NA,Off course,Getting on track,countries/gin,61,3,55.88244127081628,4,Trust and resilience,10,Global Cybersecurity Index,1,12
Guinea,GIN,42.9783328863321,29,4,11,NA,Off course,Off course,countries/gin,61,3,28.81108989007771,4,Trust and resilience,11,Overall Resilience,1,12
Guinea,GIN,42.9783328863321,44.85,4,12,NA,Off course,Off course,countries/gin,61,3,44.72107738479972,4,Trust and resilience,12,Accountability Index,1,12
Guinea-Bissau,GNB,53.72726072883,36.9,1,1,NA,Getting on track,Off course,countries/gnb,62,3,35.35299171749502,1,Connectivity and infrastructure,1,ICT Development Index,2,12
Guinea-Bissau,GNB,53.72726072883,100,1,2,NA,Getting on track,Leading,countries/gnb,62,3,101.09900411218405,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,12
Guinea-Bissau,GNB,53.72726072883,NA,1,3,NA,Getting on track,NA,countries/gnb,62,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,2,12
Guinea-Bissau,GNB,53.72726072883,NA,2,4,NA,Getting on track,NA,countries/gnb,62,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,12
Guinea-Bissau,GNB,53.72726072883,41,2,5,NA,Getting on track,Off course,countries/gnb,62,3,41.06003491580486,2,Rights and freedoms,5,Freedom in the World,2,12
Guinea-Bissau,GNB,53.72726072883,NA,2,6,NA,Getting on track,NA,countries/gnb,62,3,NA,2,Rights and freedoms,6,Rule of Law Index,2,12
Guinea-Bissau,GNB,53.72726072883,99.61977186311786,3,7,NA,Getting on track,Leading,countries/gnb,62,3,98.04648650229727,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,12
Guinea-Bissau,GNB,53.72726072883,NA,3,8,NA,Getting on track,NA,countries/gnb,62,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,12
Guinea-Bissau,GNB,53.72726072883,49.16666666666667,3,9,NA,Getting on track,Off course,countries/gnb,62,3,49.14863076961289,3,Responsibility and sustainability,9,DTI Index,2,12
Guinea-Bissau,GNB,53.72726072883,6.431647300855827,4,10,NA,Getting on track,Off course,countries/gnb,62,3,6.033805769072485,4,Trust and resilience,10,Global Cybersecurity Index,2,12
Guinea-Bissau,GNB,53.72726072883,29,4,11,NA,Getting on track,Off course,countries/gnb,62,3,27.832378363236785,4,Trust and resilience,11,Overall Resilience,2,12
Guinea-Bissau,GNB,53.72726072883,67.7,4,12,NA,Getting on track,On track,countries/gnb,62,3,68.17997379582376,4,Trust and resilience,12,Accountability Index,2,12
Guyana,GUY,57.4531437631787,NA,1,1,NA,Getting on track,NA,countries/guy,63,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,3,12
Guyana,GUY,57.4531437631787,100,1,2,NA,Getting on track,Leading,countries/guy,63,3,98.38591458462179,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,12
Guyana,GUY,57.4531437631787,NA,1,3,NA,Getting on track,NA,countries/guy,63,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,3,12
Guyana,GUY,57.4531437631787,NA,2,4,NA,Getting on track,NA,countries/guy,63,3,NA,2,Rights and freedoms,4,Freedom on the Net,3,12
Guyana,GUY,57.4531437631787,74,2,5,NA,Getting on track,On track,countries/guy,63,3,75.65302738174796,2,Rights and freedoms,5,Freedom in the World,3,12
Guyana,GUY,57.4531437631787,50.02155886974443,2,6,NA,Getting on track,Getting on track,countries/guy,63,3,51.42076333157976,2,Rights and freedoms,6,Rule of Law Index,3,12
Guyana,GUY,57.4531437631787,71.10266159695819,3,7,NA,Getting on track,On track,countries/guy,63,3,69.41054019552901,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,12
Guyana,GUY,57.4531437631787,5.42,3,8,NA,Getting on track,Off course,countries/guy,63,3,4.233996430486441,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,12
Guyana,GUY,57.4531437631787,58.229166666666664,3,9,NA,Getting on track,Getting on track,countries/guy,63,3,58.42010846237341,3,Responsibility and sustainability,9,DTI Index,3,12
Guyana,GUY,57.4531437631787,47.37990673523902,4,10,NA,Getting on track,Off course,countries/guy,63,3,47.94204638138919,4,Trust and resilience,10,Global Cybersecurity Index,3,12
Guyana,GUY,57.4531437631787,43,4,11,NA,Getting on track,Off course,countries/guy,63,3,43.7194376681,4,Trust and resilience,11,Overall Resilience,3,12
Guyana,GUY,57.4531437631787,67.925,4,12,NA,Getting on track,On track,countries/guy,63,3,66.93020544033497,4,Trust and resilience,12,Accountability Index,3,12
Haiti,HTI,46.9139860428683,NA,1,1,NA,Off course,NA,countries/hti,64,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,4,12
Haiti,HTI,46.9139860428683,100,1,2,NA,Off course,Leading,countries/hti,64,3,99.77257026080042,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,12
Haiti,HTI,46.9139860428683,NA,1,3,NA,Off course,NA,countries/hti,64,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,12
Haiti,HTI,46.9139860428683,NA,2,4,NA,Off course,NA,countries/hti,64,3,NA,2,Rights and freedoms,4,Freedom on the Net,4,12
Haiti,HTI,46.9139860428683,24,2,5,NA,Off course,Off course,countries/hti,64,3,23.676784365437925,2,Rights and freedoms,5,Freedom in the World,4,12
Haiti,HTI,46.9139860428683,33.10813881674971,2,6,NA,Off course,Off course,countries/hti,64,3,34.0184772334453,2,Rights and freedoms,6,Rule of Law Index,4,12
Haiti,HTI,46.9139860428683,97.71863117870723,3,7,NA,Off course,Leading,countries/hti,64,3,97.0055909730572,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,12
Haiti,HTI,46.9139860428683,0.71,3,8,NA,Off course,Off course,countries/hti,64,3,-0.6351569983735681,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,12
Haiti,HTI,46.9139860428683,52.708333333333336,3,9,NA,Off course,Getting on track,countries/hti,64,3,52.234067806353174,3,Responsibility and sustainability,9,DTI Index,4,12
Haiti,HTI,46.9139860428683,24.28077105702481,4,10,NA,Off course,Off course,countries/hti,64,3,25.205031590439592,4,Trust and resilience,10,Global Cybersecurity Index,4,12
Haiti,HTI,46.9139860428683,37,4,11,NA,Off course,Off course,countries/hti,64,3,35.782423973083496,4,Trust and resilience,11,Overall Resilience,4,12
Haiti,HTI,46.9139860428683,52.7,4,12,NA,Off course,Getting on track,countries/hti,64,3,53.17546593472362,4,Trust and resilience,12,Accountability Index,4,12
Honduras,HND,54.5024889384868,60.9,1,1,NA,Getting on track,Getting on track,countries/hnd,65,3,60.65867723207921,1,Connectivity and infrastructure,1,ICT Development Index,0,13
Honduras,HND,54.5024889384868,100,1,2,NA,Getting on track,Leading,countries/hnd,65,3,99.18426782172173,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,13
Honduras,HND,54.5024889384868,36.39029027558475,1,3,NA,Getting on track,Off course,countries/hnd,65,3,35.806370676863786,1,Connectivity and infrastructure,3,Network Readiness Index,0,13
Honduras,HND,54.5024889384868,NA,2,4,NA,Getting on track,NA,countries/hnd,65,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,13
Honduras,HND,54.5024889384868,48,2,5,NA,Getting on track,Off course,countries/hnd,65,3,46.92634917423129,2,Rights and freedoms,5,Freedom in the World,0,13
Honduras,HND,54.5024889384868,41.68477016758153,2,6,NA,Getting on track,Off course,countries/hnd,65,3,42.35871557123939,2,Rights and freedoms,6,Rule of Law Index,0,13
Honduras,HND,54.5024889384868,88.59315589353612,3,7,NA,Getting on track,Leading,countries/hnd,65,3,88.82675276141784,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,13
Honduras,HND,54.5024889384868,0.75,3,8,NA,Getting on track,Off course,countries/hnd,65,3,0.4475122168660164,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,13
Honduras,HND,54.5024889384868,82.8125,3,9,NA,Getting on track,Leading,countries/hnd,65,3,82.43431627005339,3,Responsibility and sustainability,9,DTI Index,0,13
Honduras,HND,54.5024889384868,28.07666198665249,4,10,NA,Getting on track,Off course,countries/hnd,65,3,30.06322528829771,4,Trust and resilience,10,Global Cybersecurity Index,0,13
Honduras,HND,54.5024889384868,40,4,11,NA,Getting on track,Off course,countries/hnd,65,3,40.82677915878594,4,Trust and resilience,11,Overall Resilience,0,13
